id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
110036196,2022/03/31,2022-03-31,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-03-31 20:55:48 UTC,2022-03-31 20:56:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110036196,https://inaturalist-open-data.s3.amazonaws.com/photos/185559681/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110036242,2022/03/31,2022-03-31,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-03-31 20:56:26 UTC,2022-03-31 20:56:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110036242,https://inaturalist-open-data.s3.amazonaws.com/photos/185559772/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110036553,2022/03/31,2022-03-31,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-03-31 21:00:27 UTC,2022-03-31 23:05:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110036553,https://inaturalist-open-data.s3.amazonaws.com/photos/185560237/medium.jpeg,,"",,2,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110052574,2022/03/31 7:18 PM EDT,2022-03-31,2022-03-31 23:18:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-01 00:37:41 UTC,2022-04-01 00:40:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110052574,https://inaturalist-open-data.s3.amazonaws.com/photos/185589531/medium.jpeg,,"",,1,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110055245,2022/03/31 3:52 PM EDT,2022-03-31,2022-03-31 19:52:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-01 01:18:05 UTC,2022-04-02 00:57:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110055245,https://inaturalist-open-data.s3.amazonaws.com/photos/185594072/medium.jpeg,,"",2 individuals that seemed to have paired,3,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110056375,2022/03/30 8:23 AM EDT,2022-03-30,2022-03-30 12:23:00 UTC,Eastern Time (US & Canada),3948598,tatiana-s,Tatiana Svidskaia,2022-04-01 01:32:48 UTC,2022-04-05 05:18:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110056375,https://inaturalist-open-data.s3.amazonaws.com/photos/185596655/medium.jpg,,"",,6,0,false,,"Bayview Village, Toronto, ON, Canada",43.7818851059,-79.3730126728,61,,,,61,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110057755,2022/03/31 4:17 PM EDT,2022-03-31,2022-03-31 20:17:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-01 01:51:47 UTC,2022-04-02 00:56:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110057755,https://inaturalist-open-data.s3.amazonaws.com/photos/185598833/medium.jpeg,,"","Landing gears down, tongue out...watch out for that other goose!",3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110058465,2022/03/31 4:21 PM EDT,2022-03-31,2022-03-31 20:21:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-01 02:03:10 UTC,2022-04-02 00:56:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110058465,https://inaturalist-open-data.s3.amazonaws.com/photos/185600682/medium.jpeg,,"",,3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110059014,2022/03/31 4:22 PM EDT,2022-03-31,2022-03-31 20:22:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-01 02:11:05 UTC,2022-04-02 00:56:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110059014,https://inaturalist-open-data.s3.amazonaws.com/photos/185600770/medium.jpeg,,"","2 individuals approached within inches, left when ignored, then came back out of the water again when they noticed I was searching for something in my shoulder bag (not food).",3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110059409,2022/03/23 3:46 PM EST,2022-03-23,2022-03-23 19:46:00 UTC,Eastern Time (US & Canada),5470229,joshaddo,,2022-04-01 02:17:28 UTC,2022-04-02 00:56:06 UTC,research,,https://www.inaturalist.org/observations/110059409,https://static.inaturalist.org/photos/185602178/medium.png,,"","",2,0,false,,"Bluffers Park, Toronto, ON M1M, Canada",43.7096725,-79.2331205,185,,,,185,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110138785,2022-02-18 5:19:23 PM EST,2022-02-18,2022-02-18 22:19:23 UTC,Eastern Time (US & Canada),3349523,fionax,Fiona X.,2022-04-02 00:49:17 UTC,2022-04-02 08:40:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110138785,https://inaturalist-open-data.s3.amazonaws.com/photos/185747288/medium.jpeg,,"",,1,0,false,2,"Scarborough, ON M1M 3W3, Canada",43.705984,-79.237452,,,,,,,open,false,gps,gps,Toronto,إوز كندي,Branta canadensis,Canada Goose,Aves,7089
110138798,2022-02-18 5:19:23 PM EST,2022-02-18,2022-02-18 22:19:23 UTC,Eastern Time (US & Canada),3349523,fionax,Fiona X.,2022-04-02 00:49:31 UTC,2022-04-02 01:07:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110138798,https://inaturalist-open-data.s3.amazonaws.com/photos/185747323/medium.jpeg,,"",,1,0,false,2,"Scarborough, ON M1M 3W3, Canada",43.705984,-79.237452,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110138808,2022-02-18 5:19:33 PM EST,2022-02-18,2022-02-18 22:19:33 UTC,Eastern Time (US & Canada),3349523,fionax,Fiona X.,2022-04-02 00:49:49 UTC,2022-04-02 01:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110138808,https://inaturalist-open-data.s3.amazonaws.com/photos/185747355/medium.jpeg,,"",,1,0,false,2,"Scarborough, ON M1M 3W3, Canada",43.705984,-79.237452,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110138829,2022-02-18 5:19:38 PM EST,2022-02-18,2022-02-18 22:19:38 UTC,Eastern Time (US & Canada),3349523,fionax,Fiona X.,2022-04-02 00:50:14 UTC,2022-04-02 01:06:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110138829,https://inaturalist-open-data.s3.amazonaws.com/photos/185747386/medium.jpeg,,"",,1,0,false,2,"Scarborough, ON M1M 3W3, Canada",43.705984,-79.237452,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110138835,2022-02-18 5:20:05 PM EST,2022-02-18,2022-02-18 22:20:05 UTC,Eastern Time (US & Canada),3349523,fionax,Fiona X.,2022-04-02 00:50:23 UTC,2022-04-02 01:06:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110138835,https://inaturalist-open-data.s3.amazonaws.com/photos/185747406/medium.jpeg,,"",,1,0,false,2,"Scarborough, ON M1M 3W3, Canada",43.705984,-79.237452,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110138843,2022-02-18 5:20:31 PM EST,2022-02-18,2022-02-18 22:20:31 UTC,Eastern Time (US & Canada),3349523,fionax,Fiona X.,2022-04-02 00:50:31 UTC,2022-04-02 01:06:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110138843,https://inaturalist-open-data.s3.amazonaws.com/photos/185747420/medium.jpeg,,"",,1,0,false,2,"Scarborough, ON M1M 3W3, Canada",43.705984,-79.237452,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110200923,2022/04/02 8:57 AM EDT,2022-04-02,2022-04-02 12:57:00 UTC,Eastern Time (US & Canada),2230942,brianstahls,brian stahls,2022-04-02 18:43:44 UTC,2022-04-10 11:54:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110200923,https://inaturalist-open-data.s3.amazonaws.com/photos/185861745/medium.jpg,,"",,2,0,false,,"Old Toronto, Toronto, ON, Canada",43.6259918526,-79.3259019952,31,,,,31,,open,false,,,Toronto,إوز كندي,Branta canadensis,Canada Goose,Aves,7089
110204555,2022-04-02 15:18:19,2022-04-02,2022-04-02 19:18:19 UTC,Eastern Time (US & Canada),3068975,eri24,Eri Glaser,2022-04-02 19:19:49 UTC,2022-04-24 17:33:36 UTC,research,,https://www.inaturalist.org/observations/110204555,https://static.inaturalist.org/photos/185868314/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M6J 1H4, Canada",43.64241654,-79.42048844,20,,,,20,,open,false,,,Toronto,إوز كندي,Branta canadensis,Canada Goose,Aves,7089
110216559,2022/04/02 9:49 AM EDT,2022-04-02,2022-04-02 13:49:00 UTC,Eastern Time (US & Canada),3948598,tatiana-s,Tatiana Svidskaia,2022-04-02 21:12:57 UTC,2022-04-05 05:17:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110216559,https://inaturalist-open-data.s3.amazonaws.com/photos/185890111/medium.jpg,,"",,3,0,false,,"Bayview Village, Toronto, ON, Canada",43.7806728393,-79.3706523306,61,,,,61,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110282590,2022/04/02 9:00 AM EDT,2022-04-02,2022-04-02 13:00:00 UTC,Eastern Time (US & Canada),4390976,seanvanderluit,Sean Vanderluit,2022-04-03 13:49:09 UTC,2022-04-03 14:06:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110282590,https://inaturalist-open-data.s3.amazonaws.com/photos/186012634/medium.jpeg,,"",,1,0,false,,"Toronto, ON, Canada",43.6236019114,-79.4754033796,31,,,,31,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110293930,2022/04/02 3:23 PM EDT,2022-04-02,2022-04-02 19:23:00 UTC,Eastern Time (US & Canada),1249002,ajpto,"",2022-04-03 15:54:16 UTC,2022-04-03 17:15:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110293930,https://inaturalist-open-data.s3.amazonaws.com/photos/186033235/medium.jpeg,,"","",3,0,false,,"New Toronto, Toronto, ON, Canada",43.5915266667,-79.51091,50,,,,50,,open,false,,,Toronto,Cackling Goose,Branta canadensis,Canada Goose,Aves,7089
110310140,2022/04/02 4:45 PM EDT,2022-04-02,2022-04-02 20:45:00 UTC,Eastern Time (US & Canada),4535830,mik_26,,2022-04-03 18:20:06 UTC,2022-08-10 14:34:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110310140,https://inaturalist-open-data.s3.amazonaws.com/photos/186062107/medium.jpg,,"",,1,0,false,,"Old Mill, Toronto, ON, Canada",43.6528292434,-79.4951923876,74,,,,74,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110324768,2022/03/23 7:03 PM EDT,2022-03-23,2022-03-23 23:03:00 UTC,Eastern Time (US & Canada),5379083,yxalina,,2022-04-03 20:32:30 UTC,2022-04-03 20:46:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110324768,https://inaturalist-open-data.s3.amazonaws.com/photos/186085068/medium.jpeg,,"",,1,0,false,,"New College, Toronto, ON, Canada",43.6615473,-79.4008788,179,,,,179,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110324771,2022/04/03 3:00 PM EDT,2022-04-03,2022-04-03 19:00:00 UTC,Eastern Time (US & Canada),5379083,yxalina,,2022-04-03 20:32:31 UTC,2022-04-03 22:55:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110324771,https://inaturalist-open-data.s3.amazonaws.com/photos/186085077/medium.jpeg,,"",,2,0,false,,"40 Willcocks St, Toronto, ON M5S 1C6, Canada",43.6615473,-79.4008788,179,,,,179,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110425144,2022/04/04,2022-04-04,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-04 20:31:47 UTC,2022-04-04 21:39:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110425144,https://inaturalist-open-data.s3.amazonaws.com/photos/186275489/medium.jpeg,,"",,2,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110425238,2022/04/04,2022-04-04,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-04 20:32:48 UTC,2022-04-04 20:55:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110425238,https://inaturalist-open-data.s3.amazonaws.com/photos/186275674/medium.jpeg,,"","",1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110455567,2022/04/03 8:24 AM EDT,2022-04-03,2022-04-03 12:24:00 UTC,Eastern Time (US & Canada),3948598,tatiana-s,Tatiana Svidskaia,2022-04-05 02:44:08 UTC,2022-04-05 11:33:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110455567,https://inaturalist-open-data.s3.amazonaws.com/photos/186332816/medium.jpg,,"",,4,0,false,,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61,,,,61,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110482735,2022/04/04 8:28 AM EDT,2022-04-04,2022-04-04 12:28:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-05 13:09:21 UTC,2022-04-05 13:19:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110482735,https://inaturalist-open-data.s3.amazonaws.com/photos/186382377/medium.jpeg,,"",Spending some early morning rest time on a residential flat roof. Then there is the blurry exit!,1,0,false,,"Ontario, CA",43.7773939838,-79.5918153317,185,,,,27443,obscured,open,true,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110514073,2022/04/05,2022-04-05,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-05 19:59:28 UTC,2022-04-05 20:06:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110514073,https://inaturalist-open-data.s3.amazonaws.com/photos/186438128/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110514602,2022/04/05,2022-04-05,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-05 20:05:47 UTC,2022-04-05 20:06:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110514602,https://inaturalist-open-data.s3.amazonaws.com/photos/186439246/medium.jpeg,,"",https://youtu.be/x9DujF3ol6U,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110524731,2022-04-05 17:56:51,2022-04-05,2022-04-05 21:56:51 UTC,Eastern Time (US & Canada),577059,oridgen10,Owen Ridgen,2022-04-05 22:07:15 UTC,2022-05-04 17:27:13 UTC,research,,https://www.inaturalist.org/observations/110524731,https://static.inaturalist.org/photos/186458636/medium.jpeg,,"",,3,0,false,2,"Hoskin Ave at St George St, Toronto, ON M5S 3L8, Canada",43.6646386997,-79.3984054997,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110570968,Wed Apr 06 2022 09:05:54 GMT-0400 (EDT),2022-04-06,2022-04-06 13:05:54 UTC,Eastern Time (US & Canada),4462571,uwland_lee,uwland_lee,2022-04-06 13:25:33 UTC,2022-09-20 03:45:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110570968,https://inaturalist-open-data.s3.amazonaws.com/photos/186546399/medium.jpg,,"","",1,0,false,3,"North York General Hospital, Toronto, ON, CA",43.768355,-79.3619833333,6,,,,6,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110575527,Wed Apr 06 2022 09:46:00 GMT-0400 (EDT),2022-04-06,2022-04-06 13:46:00 UTC,Eastern Time (US & Canada),5412944,ontarioparkers,OntarioParkers,2022-04-06 14:35:13 UTC,2022-04-06 14:50:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110575527,https://inaturalist-open-data.s3.amazonaws.com/photos/186555237/medium.jpg,,"","Fighting in the West Humber River, black heads, white masks and brown-white variation on the body.",1,0,false,3,"West Humber River, Toronto, ON, CA",43.7282431092,-79.5807669338,71,,,,71,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110586275,2022/04/05 3:26 PM EDT,2022-04-05,2022-04-05 19:26:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-06 16:59:28 UTC,2022-04-09 06:19:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110586275,https://inaturalist-open-data.s3.amazonaws.com/photos/186574094/medium.jpeg,,"",,3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6688684468,-79.5121026028,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110595856,2022/04/06,2022-04-06,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-06 18:49:58 UTC,2022-04-06 19:05:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110595856,https://inaturalist-open-data.s3.amazonaws.com/photos/186591851/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110595921,2022/04/06,2022-04-06,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-06 18:50:45 UTC,2022-04-06 19:05:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110595921,https://inaturalist-open-data.s3.amazonaws.com/photos/186592011/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110596342,2022/04/06,2022-04-06,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-04-06 18:56:02 UTC,2022-04-06 19:03:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110596342,https://inaturalist-open-data.s3.amazonaws.com/photos/186592787/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110601238,2022/04/06 10:47 AM EDT,2022-04-06,2022-04-06 14:47:00 UTC,Eastern Time (US & Canada),618277,larrynoonan,,2022-04-06 19:55:08 UTC,2022-04-07 10:45:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110601238,https://inaturalist-open-data.s3.amazonaws.com/photos/186599836/medium.jpeg,,"","",3,0,false,,"Rouge, Toronto, ON, Canada",43.8233387718,-79.1671441245,4,,,,4,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110601812,2022/04/05 3:25 PM EDT,2022-04-05,2022-04-05 19:25:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-06 20:02:43 UTC,2022-04-09 06:19:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110601812,https://inaturalist-open-data.s3.amazonaws.com/photos/186601212/medium.jpeg,,"",Someone is getting a tongue lashing!,3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6690857438,-79.5121026028,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110631801,2022-04-06 17:00:00-04:00,2022-04-06,2022-04-06 21:00:00 UTC,Atlantic Time (Canada),5485271,riotwolf,,2022-04-07 02:39:50 UTC,2022-04-07 02:59:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110631801,https://inaturalist-open-data.s3.amazonaws.com/photos/186659657/medium.jpg,,"","",1,0,false,3,"Sunnybrook Health Sciences Centre, Toronto, ON, CA",43.7218644633,-79.3769293013,60,,,,60,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110676272,2022/04/07 ,2022-04-07,,Eastern Time (US & Canada),3600587,noammarkus,Noam Markus,2022-04-07 17:15:59 UTC,2022-04-08 19:51:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110676272,https://inaturalist-open-data.s3.amazonaws.com/photos/186743741/medium.jpg,,"","",2,0,false,,"Ashbridges Bay, Toronto, ON, Canada",43.6612002275,-79.3073258477,2,,,,2,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110714979,2022/04/06 8:25 AM EDT,2022-04-06,2022-04-06 12:25:00 UTC,Eastern Time (US & Canada),3948598,tatiana-s,Tatiana Svidskaia,2022-04-08 01:35:08 UTC,2022-04-08 21:45:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110714979,https://inaturalist-open-data.s3.amazonaws.com/photos/186815128/medium.jpg,,"",,3,0,false,,"Bayview Village, Toronto, ON, Canada",43.782276266,-79.3738602632,61,,,,61,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110715847,2022-04-07 02:24:00-04:00,2022-04-07,2022-04-07 06:24:00 UTC,Atlantic Time (Canada),4886535,adrian599,Adrian Klianis,2022-04-08 01:46:46 UTC,2022-04-09 06:13:02 UTC,research,,https://www.inaturalist.org/observations/110715847,https://static.inaturalist.org/photos/186816592/medium.jpg,,"","",2,0,false,3,"Woodbine Beach, Toronto, ON, CA",43.6601900136,-79.3089265569,545,,,,545,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110808294,2022/04/07 10:30 AM EDT,2022-04-07,2022-04-07 14:30:00 UTC,Eastern Time (US & Canada),3306247,marlene-d,Marlene Duhig,2022-04-09 02:00:04 UTC,2022-04-09 15:18:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110808294,https://inaturalist-open-data.s3.amazonaws.com/photos/186984986/medium.jpg,,"",,4,0,false,,"Downsview, Toronto, ON, Canada",43.7455096075,-79.4732423062,1236,,,,1236,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110834224,2022/04/02 3:31 PM EDT,2022-04-02,2022-04-02 19:31:00 UTC,Eastern Time (US & Canada),3816198,jean_sebastien_chartier_dumais,Jean-Sébastien Chartier-Dumais,2022-04-09 11:30:25 UTC,2022-04-26 01:44:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/110834224,https://static.inaturalist.org/photos/187034379/medium.jpeg,,"",leg tag 700,3,0,false,,Humber Bay Park,43.6203498603,-79.479449294,23,,,,23,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110857284,2022/04/08 5:23 PM EDT,2022-04-08,2022-04-08 21:23:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-09 16:19:16 UTC,2022-04-09 17:19:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110857284,https://inaturalist-open-data.s3.amazonaws.com/photos/187074913/medium.jpeg,,"",,3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Ganso Canadiense Mayor,Branta canadensis,Canada Goose,Aves,7089
110860781,2022/04/08 4:18 PM EDT,2022-04-08,2022-04-08 20:18:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-09 16:48:25 UTC,2022-04-09 17:15:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110860781,https://inaturalist-open-data.s3.amazonaws.com/photos/187080619/medium.jpeg,,"",,3,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110860998,2022/04/08 4:04 PM EDT,2022-04-08,2022-04-08 20:04:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-09 16:50:15 UTC,2022-04-09 17:15:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110860998,https://inaturalist-open-data.s3.amazonaws.com/photos/187080949/medium.jpeg,,"",,2,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110872605,2022/04/09 10:28 AM EDT,2022-04-09,2022-04-09 14:28:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-09 18:30:30 UTC,2022-04-09 21:58:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110872605,https://inaturalist-open-data.s3.amazonaws.com/photos/187101812/medium.jpeg,,"",,3,0,false,,"Ontario, CA",43.7181174947,-79.4579650183,185,,,,27443,obscured,open,true,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
110915152,2022-04-09 11:52:47-04:00,2022-04-09,2022-04-09 15:52:47 UTC,Atlantic Time (Canada),4462571,uwland_lee,uwland_lee,2022-04-10 01:27:32 UTC,2022-04-10 01:49:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110915152,https://inaturalist-open-data.s3.amazonaws.com/photos/187179329/medium.jpg,,"","",2,0,false,3,"North York General Hospital, Toronto, ON, CA",43.7685139797,-79.3628326598,22,,,,22,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
